Image_No,age,gender,race,center_dist,space
64,"{'0-2': 5.917685896861258e-06, '3-9': 0.0013093537745589856, '10-19': 1.5308769419789314, '20-29': 79.56260442733765, '30-39': 18.511879444122314, '40-49': 0.3887366969138384, '50-59': 0.004535387415671721, '60-69': 5.1148020929758786e-05, '70+': 7.691572712076322e-07}","{'male': 0.003989557808381505, 'female': 99.99601244926453}","{'white': 94.72091794013977, 'black': 0.015477430133614689, 'latino hispanic': 2.329838275909424, 'asian': 0.0004445758349902462, 'indian': 0.10327979689463973, 'middle eastern': 2.830050140619278}",,
65,40-49,male,white,6.4031242374328485,40.333701047986764
65,"{'0-2': 0.0005593588866759092, '3-9': 0.0051392842578934506, '10-19': 0.45270086266100407, '20-29': 10.764180123806, '30-39': 29.488861560821533, '40-49': 42.443570494651794, '50-59': 15.290108323097229, '60-69': 1.4874406158924103, '70+': 0.06744052516296506}","{'male': 99.71106052398682, 'female': 0.28893945273011923}","{'white': 97.2585380077362, 'black': 0.00071382323767466, 'latino hispanic': 0.036775978514924645, 'asian': 0.0005942156349192373, 'indian': 0.0016593119653407484, 'middle eastern': 2.7017133310437202}",,
66,20-29,female,white,15.652475842498529,81.03375
66,"{'0-2': 0.0003375834239705, '3-9': 0.1152717275545001, '10-19': 6.69211819767952, '20-29': 53.785234689712524, '30-39': 26.893144845962524, '40-49': 11.889909207820892, '50-59': 0.6136300973594189, '60-69': 0.009895824769046158, '70+': 0.0004568026270135306}","{'male': 0.008450690802419558, 'female': 99.99155402183533}","{'white': 99.98640418052673, 'black': 1.1244533482113184e-05, 'latino hispanic': 0.003737510633072816, 'asian': 0.0014535522495862097, 'indian': 1.3800523390727903e-05, 'middle eastern': 0.008380724466405809}",,
67,20-29,female,white,4.242640687119286,91.35593220338983
67,"{'0-2': 0.0001587594965712924, '3-9': 0.15631020069122314, '10-19': 9.145131707191467, '20-29': 77.77348160743713, '30-39': 12.31314241886139, '40-49': 0.6001946981996298, '50-59': 0.011094455112470314, '60-69': 0.0004834323590330314, '70+': 1.2048809594489285e-05}","{'male': 0.004178627568762749, 'female': 99.99582767486572}","{'white': 83.11921954154968, 'black': 0.06340674008242786, 'latino hispanic': 13.336670398712158, 'asian': 0.26004354003816843, 'indian': 0.005075321678305045, 'middle eastern': 3.2155852764844894}",,
68,20-29,male,asian,31.240998703626623,30.745305164319248
68,"{'0-2': 0.0019266723029431887, '3-9': 1.0287323035299778, '10-19': 29.849210381507874, '20-29': 62.938302755355835, '30-39': 5.997059866786003, '40-49': 0.18069545039907098, '50-59': 0.003632748848758638, '60-69': 0.0003808881956501864, '70+': 5.217896728026972e-05}","{'male': 82.31539130210876, 'female': 17.684610188007355}","{'white': 0.21236382890492678, 'black': 24.524377286434174, 'latino hispanic': 0.9235767647624016, 'asian': 74.05152916908264, 'indian': 0.0823435839265585, 'middle eastern': 0.2058143261820078}",,
69,3-9,female,white,1.0,68.8142523364486
69,"{'0-2': 5.021649599075317, '3-9': 21.365050971508026, '10-19': 6.335233151912689, '20-29': 13.839340209960938, '30-39': 20.28319537639618, '40-49': 20.728270709514618, '50-59': 10.114642232656479, '60-69': 2.030698210000992, '70+': 0.28191576711833477}","{'male': 42.10399389266968, 'female': 57.896000146865845}","{'white': 99.17235970497131, 'black': 0.000677696925777127, 'latino hispanic': 0.020248939108569175, 'asian': 0.01212829738506116, 'indian': 0.002309569754288532, 'middle eastern': 0.7922790944576263}",,
70,20-29,female,white,1.0,90.2241594022416
70,"{'0-2': 0.3245679894462228, '3-9': 1.972336508333683, '10-19': 4.927157238125801, '20-29': 45.444077253341675, '30-39': 28.330323100090027, '40-49': 11.760608106851578, '50-59': 2.8983645141124725, '60-69': 2.335936576128006, '70+': 2.0066309720277786}","{'male': 46.520429849624634, 'female': 53.479570150375366}","{'white': 64.79408144950867, 'black': 5.522995814681053, 'latino hispanic': 9.819286316633224, 'asian': 2.1379346027970314, 'indian': 4.112466052174568, 'middle eastern': 13.613225519657135}",,
71,20-29,female,white,2.8284271247461903,90.8274647887324
71,"{'0-2': 0.00010744649898697389, '3-9': 0.019396601419430226, '10-19': 3.8291841745376587, '20-29': 84.8660945892334, '30-39': 11.04939728975296, '40-49': 0.23187827318906784, '50-59': 0.0037726138543803245, '60-69': 0.0001535877117930795, '70+': 4.315236523666499e-06}","{'male': 0.024299863434862345, 'female': 99.97569918632507}","{'white': 92.44284629821777, 'black': 0.006145940278656781, 'latino hispanic': 1.8411699682474136, 'asian': 0.03497417492326349, 'indian': 0.026337048620916903, 'middle eastern': 5.648519471287727}",,
72,20-29,male,white,34.713109915419565,61.979166666666664
72,"{'0-2': 1.641770452260971, '3-9': 9.748129546642303, '10-19': 6.19160383939743, '20-29': 37.85112500190735, '30-39': 27.82898247241974, '40-49': 11.074219644069672, '50-59': 2.571902610361576, '60-69': 1.634923741221428, '70+': 1.4573407359421253}","{'male': 54.014986753463745, 'female': 45.985016226768494}","{'white': 38.94776999950409, 'black': 8.408450335264206, 'latino hispanic': 14.845071732997894, 'asian': 3.365710750222206, 'indian': 4.937560483813286, 'middle eastern': 29.495427012443542}",,
73,20-29,female,white,24.186773244895647,63.92
73,"{'0-2': 0.04974889452569187, '3-9': 0.385511782951653, '10-19': 2.742002345621586, '20-29': 31.118789315223694, '30-39': 30.87334632873535, '40-49': 24.152879416942596, '50-59': 7.178407907485962, '60-69': 2.7362175285816193, '70+': 0.7630917709320784}","{'male': 10.16598492860794, 'female': 89.83401656150818}","{'white': 35.29854118824005, 'black': 1.6685759648680687, 'latino hispanic': 21.82222604751587, 'asian': 17.261841893196106, 'indian': 0.5863342899829149, 'middle eastern': 23.362484574317932}",,
74,20-29,female,white,18.027756377319946,72.52
74,"{'0-2': 0.00017859714489532053, '3-9': 0.032267876667901874, '10-19': 4.172059148550034, '20-29': 85.11857390403748, '30-39': 10.065877437591553, '40-49': 0.5879737436771393, '50-59': 0.0217525870539248, '60-69': 0.0012525545571406838, '70+': 5.590291038970463e-05}","{'male': 0.058915402041748166, 'female': 99.94108080863953}","{'white': 65.32673239707947, 'black': 0.22528688423335552, 'latino hispanic': 13.303984701633453, 'asian': 1.2404569424688816, 'indian': 2.7475031092762947, 'middle eastern': 17.156033217906952}",,
75,20-29,female,white,2.23606797749979,96.55671296296296
75,"{'0-2': 7.009442803962429e-07, '3-9': 9.591259413355147e-05, '10-19': 0.21044891327619553, '20-29': 53.34617495536804, '30-39': 45.055460929870605, '40-49': 1.3737736269831657, '50-59': 0.01391604746459052, '60-69': 0.00013042096043136553, '70+': 1.0836195052377207e-06}","{'male': 0.04949921276420355, 'female': 99.95050430297852}","{'white': 98.57789874076843, 'black': 8.161539994944178e-05, 'latino hispanic': 0.11641922174021602, 'asian': 0.00014839736195426667, 'indian': 0.0007085175639076624, 'middle eastern': 1.304739061743021}",,
76,20-29,female,black,19.313207915827967,57.48031496062992
76,"{'0-2': 6.561101173474526e-06, '3-9': 0.001977134888875298, '10-19': 1.6752282157540321, '20-29': 84.665048122406, '30-39': 13.396286964416504, '40-49': 0.2579699968919158, '50-59': 0.0034488883102312684, '60-69': 3.502673848743143e-05, '70+': 3.034965168069448e-07}","{'male': 0.001741474807204213, 'female': 99.99825954437256}","{'white': 0.01785586791811511, 'black': 98.06787967681885, 'latino hispanic': 1.6308648511767387, 'asian': 0.029491769964806736, 'indian': 0.2532017417252064, 'middle eastern': 0.0007141951755329501}",,
77,20-29,female,white,31.304951684997057,57.536945812807886
77,"{'0-2': 0.00032964785532385577, '3-9': 0.1486381283029914, '10-19': 7.870161533355713, '20-29': 57.81031847000122, '30-39': 31.296703219413757, '40-49': 2.768552675843239, '50-59': 0.10237284004688263, '60-69': 0.0028217296858201735, '70+': 0.00010174888984693098}","{'male': 0.2604373963549733, 'female': 99.73956346511841}","{'white': 99.00000095367432, 'black': 0.0015856683603487909, 'latino hispanic': 0.21832103375345469, 'asian': 0.00170134717336623, 'indian': 0.0047684872697573155, 'middle eastern': 0.773621816188097}",,
78,20-29,female,white,120.26637102698328,32.6
78,"{'0-2': 1.0214068701941414e-06, '3-9': 0.000612390203968971, '10-19': 0.37080079782754183, '20-29': 67.05355048179626, '30-39': 31.525585055351257, '40-49': 1.0359161533415318, '50-59': 0.013429323735181242, '60-69': 0.00011302763596177101, '70+': 1.989962683524027e-06}","{'male': 0.0026916472052107565, 'female': 99.99730587005615}","{'white': 99.94059801101685, 'black': 7.245387223520083e-05, 'latino hispanic': 0.004838994573219679, 'asian': 6.981359490509931e-06, 'indian': 0.00011654312856990146, 'middle eastern': 0.05436380160972476}",,
79,20-29,female,white,12.041594578792294,93.62166666666667
79,"{'0-2': 2.1462344079736795e-05, '3-9': 0.002689988468773663, '10-19': 1.4651590958237648, '20-29': 77.76698470115662, '30-39': 20.389404892921448, '40-49': 0.37332980427891016, '50-59': 0.002386133564868942, '60-69': 2.115427690796423e-05, '70+': 1.8827011061262056e-07}","{'male': 0.009486838825978339, 'female': 99.99051094055176}","{'white': 64.11327719688416, 'black': 0.48323567025363445, 'latino hispanic': 34.724852442741394, 'asian': 0.10916981846094131, 'indian': 0.09856700198724866, 'middle eastern': 0.4709023982286453}",,
80,20-29,male,middle eastern,5.8309518948453,92.94166666666666
80,"{'0-2': 0.00016808360214781715, '3-9': 0.022114334569778293, '10-19': 15.46221673488617, '20-29': 75.70167779922485, '30-39': 8.454523235559464, '40-49': 0.3527164924889803, '50-59': 0.006417295662686229, '60-69': 0.0001579647005200968, '70+': 3.5580075774532816e-06}","{'male': 99.89235401153564, 'female': 0.10764555772766471}","{'white': 41.05493128299713, 'black': 0.014900525275152177, 'latino hispanic': 7.374949008226395, 'asian': 0.09243017993867397, 'indian': 0.03217806515749544, 'middle eastern': 51.430606842041016}",,
81,30-39,male,white,195.7396229688818,30.82843137254902
81,"{'0-2': 0.00036025551253260346, '3-9': 0.004483157317736186, '10-19': 0.3258045297116041, '20-29': 14.131313562393188, '30-39': 63.273829221725464, '40-49': 21.414147317409515, '50-59': 0.8448353037238121, '60-69': 0.005166836126591079, '70+': 5.506103661900852e-05}","{'male': 99.99958276748657, 'female': 0.0004156654995313147}","{'white': 38.92141878604889, 'black': 0.14675012789666653, 'latino hispanic': 30.195295810699463, 'asian': 0.1288113882765174, 'indian': 3.284478560090065, 'middle eastern': 27.323248982429504}",,
82,20-29,female,white,9.848857801796104,64.36607429857189
82,"{'0-2': 2.993959640207322e-05, '3-9': 0.012928333308082074, '10-19': 2.4083485826849937, '20-29': 80.19970059394836, '30-39': 16.36153757572174, '40-49': 1.0039214976131916, '50-59': 0.012885853357147425, '60-69': 0.0006261535872909008, '70+': 2.6328180524615163e-05}","{'male': 8.318155551023665e-05, 'female': 99.99991655349731}","{'white': 80.71170449256897, 'black': 0.0014382818335434422, 'latino hispanic': 0.5971697624772787, 'asian': 18.13262552022934, 'indian': 0.01645316806389019, 'middle eastern': 0.540611008182168}",,
83,20-29,female,white,20.024984394500787,80.234375
83,"{'0-2': 1.988587996493152e-05, '3-9': 0.005193923425395042, '10-19': 0.6931559182703495, '20-29': 57.29755163192749, '30-39': 39.02994990348816, '40-49': 2.897661365568638, '50-59': 0.0754938053432852, '60-69': 0.0009639795280236285, '70+': 1.601642054538388e-05}","{'male': 0.001167397294921102, 'female': 99.99882578849792}","{'white': 99.91514682769775, 'black': 8.598035350360078e-06, 'latino hispanic': 0.034220717498101294, 'asian': 0.00012428762374838698, 'indian': 0.00015424081993842265, 'middle eastern': 0.050332373939454556}",,
84,40-49,male,middle eastern,5.099019513592785,82.66272189349112
84,"{'0-2': 0.0063995219534263015, '3-9': 0.01599518145667389, '10-19': 0.46884333714842796, '20-29': 8.506610244512558, '30-39': 24.810273945331573, '40-49': 32.40479230880737, '50-59': 22.29110598564148, '60-69': 9.929099678993225, '70+': 1.5668705105781555}","{'male': 91.31629467010498, 'female': 8.683706820011139}","{'white': 30.564701557159424, 'black': 0.08454384515061975, 'latino hispanic': 2.0059859380126, 'asian': 0.8520957082509995, 'indian': 0.2901910338550806, 'middle eastern': 66.20247960090637}",,
85,20-29,female,asian,53.851648071345046,36.16216216216216
85,"{'0-2': 1.0028833230535383e-05, '3-9': 0.009851542563410476, '10-19': 5.762928351759911, '20-29': 89.2003059387207, '30-39': 4.977672919631004, '40-49': 0.04890915588475764, '50-59': 0.0003031768756045494, '60-69': 1.114689425207871e-05, '70+': 1.1584062598046785e-07}","{'male': 0.006655477045569569, 'female': 99.99334216117859}","{'white': 0.08406412089243531, 'black': 0.0021229227058938704, 'latino hispanic': 0.34285581205040216, 'asian': 99.5404064655304, 'indian': 0.016661829431541264, 'middle eastern': 0.013890101399738342}",,
86,50-59,female,white,3.1622776601683795,87.14362560516406
86,"{'0-2': 0.02619392762426287, '3-9': 0.16706307651475072, '10-19': 0.530649721622467, '20-29': 3.590007871389389, '30-39': 4.834247753024101, '40-49': 14.755338430404663, '50-59': 52.70935893058777, '60-69': 21.326810121536255, '70+': 2.0603233948349953}","{'male': 0.44414764270186424, 'female': 99.55585598945618}","{'white': 98.83983731269836, 'black': 0.0006436281637434149, 'latino hispanic': 0.032405328238382936, 'asian': 0.04155575588811189, 'indian': 0.005904871795792133, 'middle eastern': 1.0796606540679932}",,
87,20-29,male,latino hispanic,3.0,92.01650943396227
87,"{'0-2': 0.14825980179011822, '3-9': 0.6835407577455044, '10-19': 2.7259068563580513, '20-29': 31.26603066921234, '30-39': 28.768041729927063, '40-49': 24.803918600082397, '50-59': 7.185053825378418, '60-69': 3.3247020095586777, '70+': 1.0945466347038746}","{'male': 71.36236429214478, 'female': 28.637638688087463}","{'white': 24.44392740726471, 'black': 19.525229930877686, 'latino hispanic': 29.634949564933777, 'asian': 12.734510004520416, 'indian': 2.88278479129076, 'middle eastern': 10.778600722551346}",,
88,20-29,female,white,3.1622776601683795,62.626052171014244
88,"{'0-2': 2.9173935445214738e-05, '3-9': 0.01390738325426355, '10-19': 3.6801576614379883, '20-29': 82.01231956481934, '30-39': 14.031340181827545, '40-49': 0.2582515822723508, '50-59': 0.0038724232581444085, '60-69': 0.000107204039068165, '70+': 6.220457748895569e-06}","{'male': 0.19560449291020632, 'female': 99.8043954372406}","{'white': 99.90331530570984, 'black': 0.002139864045602735, 'latino hispanic': 0.03332708147354424, 'asian': 0.00022134520349936793, 'indian': 0.0010810691492224578, 'middle eastern': 0.05991064244881272}",,
89,20-29,female,white,9.433981132056603,39.20980176211454
89,"{'0-2': 0.007356837159022689, '3-9': 0.47558541409671307, '10-19': 12.105050683021545, '20-29': 66.12865328788757, '30-39': 19.61009055376053, '40-49': 1.5380670316517353, '50-59': 0.11750495759770274, '60-69': 0.016339821740984917, '70+': 0.0013553539247368462}","{'male': 17.772410809993744, 'female': 82.22758769989014}","{'white': 61.60135269165039, 'black': 0.1058113994076848, 'latino hispanic': 13.422061502933502, 'asian': 1.085742563009262, 'indian': 0.2622630214318633, 'middle eastern': 23.522774875164032}",,
90,20-29,male,white,31.953090617340916,64.02684563758389
90,"{'0-2': 7.763019027606788e-06, '3-9': 0.00013115388810547302, '10-19': 0.04972259630449116, '20-29': 52.93061137199402, '30-39': 46.23844027519226, '40-49': 0.7794645614922047, '50-59': 0.0015901367078186013, '60-69': 2.995756176460418e-05, '70+': 5.378683720635991e-07}","{'male': 99.9906063079834, 'female': 0.00939570672926493}","{'white': 50.18271207809448, 'black': 0.029897945933043957, 'latino hispanic': 15.305952727794647, 'asian': 0.10185451246798038, 'indian': 1.425835955888033, 'middle eastern': 32.95375108718872}",,
91,20-29,female,white,14.422205101855958,50.31481481481481
91,"{'0-2': 0.016416072321590036, '3-9': 0.34641025122255087, '10-19': 4.299556463956833, '20-29': 56.859540939331055, '30-39': 30.092358589172363, '40-49': 7.464596629142761, '50-59': 0.6711561698466539, '60-69': 0.19692960195243359, '70+': 0.0530295365024358}","{'male': 20.833231508731842, 'female': 79.16676998138428}","{'white': 47.678494453430176, 'black': 5.901611223816872, 'latino hispanic': 15.340709686279297, 'asian': 13.718277215957642, 'indian': 1.565537229180336, 'middle eastern': 15.795376896858215}",,
92,20-29,female,white,30.06659275674582,69.23481481481481
92,"{'0-2': 9.276503476485232e-06, '3-9': 0.001862438875832595, '10-19': 0.9308936074376106, '20-29': 54.35717701911926, '30-39': 41.42422676086426, '40-49': 3.2110732048749924, '50-59': 0.07395479478873312, '60-69': 0.0007985278898559045, '70+': 9.2602931545116e-06}","{'male': 0.2419817727059126, 'female': 99.75801706314087}","{'white': 97.3146140575409, 'black': 0.006622717046411708, 'latino hispanic': 2.1784361451864243, 'asian': 0.0037680729292333126, 'indian': 0.037818317650817335, 'middle eastern': 0.45874626375734806}",,
93,20-29,female,white,15.652475842498529,81.17666666666666
93,"{'0-2': 7.599464311169868e-05, '3-9': 0.04043659719172865, '10-19': 4.851885512471199, '20-29': 61.174583435058594, '30-39': 26.0154128074646, '40-49': 7.595149427652359, '50-59': 0.31820754520595074, '60-69': 0.004081436418346129, '70+': 0.00016296920648528612}","{'male': 0.0056676610256545246, 'female': 99.99433159828186}","{'white': 99.98705983161926, 'black': 1.9080238189417287e-05, 'latino hispanic': 0.004309694850235246, 'asian': 0.0030440996852121316, 'indian': 1.8628782072482863e-05, 'middle eastern': 0.005550875357585028}",,
94,20-29,female,asian,25.079872407968907,81.44332961724267
94,"{'0-2': 0.20364350639283657, '3-9': 2.618546597659588, '10-19': 10.019920021295547, '20-29': 30.365028977394104, '30-39': 21.170717477798462, '40-49': 19.933119416236877, '50-59': 8.354061841964722, '60-69': 4.620832577347755, '70+': 2.7141323313117027}","{'male': 33.84648263454437, 'female': 66.15351438522339}","{'white': 13.481031358242035, 'black': 18.71245801448822, 'latino hispanic': 11.15763932466507, 'asian': 45.47830522060394, 'indian': 3.289349749684334, 'middle eastern': 7.881222665309906}",,
95,30-39,male,middle eastern,16.0312195418814,55.98151408450705
95,"{'0-2': 0.0036369550798553973, '3-9': 0.19331463845446706, '10-19': 4.989588260650635, '20-29': 37.9830539226532, '30-39': 45.91511785984039, '40-49': 10.707008838653564, '50-59': 0.20469618029892445, '60-69': 0.003510172973619774, '70+': 7.790418976583169e-05}","{'male': 99.981689453125, 'female': 0.018306108540855348}","{'white': 4.588953405618668, 'black': 0.010525661491556093, 'latino hispanic': 7.513479143381119, 'asian': 0.024974130792543292, 'indian': 12.715809047222137, 'middle eastern': 75.14626383781433}",,
96,20-29,female,black,5.099019513592785,84.42757009345794
96,"{'0-2': 5.8181484519082005e-05, '3-9': 0.014793765149079263, '10-19': 2.7853619307279587, '20-29': 62.15696334838867, '30-39': 33.14371109008789, '40-49': 1.8136819824576378, '50-59': 0.08428167784586549, '60-69': 0.0011415948392823339, '70+': 1.57872079853405e-05}","{'male': 0.08595378021709621, 'female': 99.91405010223389}","{'white': 0.058916950365528464, 'black': 99.22520518302917, 'latino hispanic': 0.5939620546996593, 'asian': 0.008059971878537908, 'indian': 0.07696055108681321, 'middle eastern': 0.03690086305141449}",,
