Image_No,age,gender,race,emotion,center_dist,space
48,24,"{'male': 99.92824196815491, 'female': 0.07175885257311165}","{'asian': 49.49944615364075, 'indian': 5.300973355770111, 'black': 1.4657853171229362, 'white': 18.820275366306305, 'middle eastern': 7.45096281170845, 'latino hispanic': 17.462560534477234}","{'angry': 0.06363705994819462, 'disgust': 0.00048757058898757, 'fear': 16.46392890595966, 'happy': 45.94325697083813, 'sad': 0.10391640863441877, 'surprise': 36.507045418444, 'neutral': 0.9177268098429924}",,
49,27,female,white,happy,5.0,66.91004672897196
49,27,"{'male': 0.13444011565297842, 'female': 99.86555576324463}","{'asian': 0.00464137765827884, 'indian': 0.0016937324389804864, 'black': 8.326837742704482e-05, 'white': 98.44885459237425, 'middle eastern': 0.7669833014597477, 'latino hispanic': 0.7777442687895458}","{'angry': 0.0010529395694902632, 'disgust': 1.1244749575922697e-08, 'fear': 0.003209831629646942, 'happy': 99.18095469474792, 'sad': 0.24238566402345896, 'surprise': 0.016073128790594637, 'neutral': 0.5563209764659405}",,
50,23,male,white,fear,1.0,40.5
50,23,"{'male': 72.25728631019592, 'female': 27.74271070957184}","{'asian': 0.05241098697297275, 'indian': 0.08047444862313569, 'black': 0.00844445385155268, 'white': 90.84503650665283, 'middle eastern': 4.856742173433304, 'latino hispanic': 4.156890884041786}","{'angry': 0.05461991531774402, 'disgust': 1.0159297403333767e-05, 'fear': 79.82087731361389, 'happy': 15.010342001914978, 'sad': 5.066088959574699, 'surprise': 0.0029891549274907447, 'neutral': 0.04507172561716288}",,
51,25,male,white,happy,4.47213595499958,74.88
51,25,"{'male': 98.72047901153564, 'female': 1.2795192189514637}","{'asian': 15.399017930030823, 'indian': 4.825345426797867, 'black': 1.2711075134575367, 'white': 35.74442267417908, 'middle eastern': 13.422809541225433, 'latino hispanic': 29.33730185031891}","{'angry': 0.010488384055194297, 'disgust': 4.8749308107590595e-06, 'fear': 0.01573268194796211, 'happy': 92.75372710779583, 'sad': 0.011908836349070955, 'surprise': 0.7080129435046979, 'neutral': 6.500125646576208}",,
52,29,female,white,happy,70.11419257183242,41.35338345864661
52,29,"{'male': 0.4970223642885685, 'female': 99.50297474861145}","{'asian': 0.014042644980324951, 'indian': 0.09128164307591534, 'black': 0.0038554678261278957, 'white': 76.22995093225848, 'middle eastern': 17.083648393589066, 'latino hispanic': 6.577225813534953}","{'angry': 0.008469733438687399, 'disgust': 0.00024859648419806035, 'fear': 0.04658747056964785, 'happy': 97.32366800308228, 'sad': 0.23590992204844952, 'surprise': 0.010718412522692233, 'neutral': 2.3744024336338043}",,
53,33,female,asian,happy,27.073972741361768,45.9608843537415
53,33,"{'male': 45.634377002716064, 'female': 54.36562895774841}","{'asian': 64.35121297836304, 'indian': 9.33171883225441, 'black': 5.254259705543518, 'white': 2.118062414228916, 'middle eastern': 0.7219678722321987, 'latino hispanic': 18.222779035568237}","{'angry': 2.7372441235347933e-05, 'disgust': 5.498689939024879e-11, 'fear': 7.616890115223678e-05, 'happy': 99.9718785269188, 'sad': 0.0071884762938716285, 'surprise': 0.0013238911258327143, 'neutral': 0.019505823437005933}",,
54,29,male,black,neutral,8.94427190999916,82.79337829552422
54,29,"{'male': 99.78436231613159, 'female': 0.21563628688454628}","{'asian': 9.069897204253326e-05, 'indian': 1.8522177290595958e-05, 'black': 99.99989271162661, 'white': 2.427440916352146e-10, 'middle eastern': 5.21790111521452e-12, 'latino hispanic': 1.0467949533840584e-06}","{'angry': 1.592696037278074e-05, 'disgust': 8.708675057131354e-11, 'fear': 0.0013764117284154054, 'happy': 0.17659224104136229, 'sad': 0.030293592135421932, 'surprise': 0.0012585908734763507, 'neutral': 99.79046583175659}",,
55,34,female,white,happy,17.029386365926403,58.01418439716311
55,34,"{'male': 0.006951965769985691, 'female': 99.99305009841919}","{'asian': 0.8485045284032822, 'indian': 0.23515045177191496, 'black': 0.02110908681061119, 'white': 85.75290441513062, 'middle eastern': 6.556984782218933, 'latino hispanic': 6.585351377725601}","{'angry': 1.704535059106338e-10, 'disgust': 2.0865283600416336e-18, 'fear': 1.8554819192421985e-14, 'happy': 100.0, 'sad': 1.703215585062423e-10, 'surprise': 3.02613446453992e-10, 'neutral': 4.162424005471621e-06}",,
56,32,female,white,happy,2.0,94.73130841121495
56,32,"{'male': 0.000701711542205885, 'female': 99.99929666519165}","{'asian': 21.857266502706228, 'indian': 6.016946984297396, 'black': 5.3545204127406585, 'white': 34.04348980862024, 'middle eastern': 13.402189206816052, 'latino hispanic': 19.325584849645512}","{'angry': 0.05499928883285358, 'disgust': 1.0793736883209313e-05, 'fear': 0.08859897023935971, 'happy': 97.77120378360704, 'sad': 0.004316087355875241, 'surprise': 0.31888038775260596, 'neutral': 1.7619892717016612}",,
57,32,female,latino hispanic,happy,22.20360331117452,53.43157894736842
57,32,"{'male': 0.00025472877496213187, 'female': 99.99974966049194}","{'asian': 30.513038069786912, 'indian': 13.094071334247072, 'black': 6.891833656539539, 'white': 7.3095236605121885, 'middle eastern': 3.868533156426737, 'latino hispanic': 38.32300533789428}","{'angry': 0.0009570594788271591, 'disgust': 3.9615093709464473e-07, 'fear': 0.0007128423416667568, 'happy': 73.10039080386052, 'sad': 0.011946728742151781, 'surprise': 0.06299754191533231, 'neutral': 26.823002317309655}",,
58,28,male,middle eastern,happy,8.485281374238571,55.3475935828877
58,28,"{'male': 99.99150037765503, 'female': 0.008501541742589325}","{'asian': 0.46119679786899115, 'indian': 5.4428600737023265, 'black': 0.46262232659789004, 'white': 14.719842109698998, 'middle eastern': 64.65285245742173, 'latino hispanic': 14.2606196688867}","{'angry': 0.00021849266431672731, 'disgust': 4.097159908106625e-15, 'fear': 7.189304707111432e-10, 'happy': 99.91436004638672, 'sad': 2.3350800404386973e-05, 'surprise': 5.136085654000588e-09, 'neutral': 0.08539703558199108}",,
59,32,male,white,sad,7.615773105863909,34.497267759562845
59,32,"{'male': 90.36259055137634, 'female': 9.637407213449478}","{'asian': 0.09013133195080351, 'indian': 0.050168749374151195, 'black': 0.00393478572538708, 'white': 91.87664341191312, 'middle eastern': 4.41120814747859, 'latino hispanic': 3.5679130147643696}","{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.029329833174275e-09, 'sad': 100.0, 'surprise': 0.0, 'neutral': 4.827887158420131e-14}",,
60,33,male,white,neutral,17.0,38.582877959927146
60,33,"{'male': 92.32257008552551, 'female': 7.67742246389389}","{'asian': 0.06061678065869395, 'indian': 0.46192745637461285, 'black': 0.03825780523335518, 'white': 76.71168307731647, 'middle eastern': 16.445835914959662, 'latino hispanic': 6.281678007941127}","{'angry': 1.3618313615646602e-20, 'disgust': 0.0, 'fear': 12.266277507917733, 'happy': 4.437557266536806e-29, 'sad': 13.173858116499073, 'surprise': 0.0, 'neutral': 74.55986586569941}",,
61,31,female,asian,happy,17.11724276862369,80.52238805970148
61,31,"{'male': 0.0002961113068522536, 'female': 99.99970197677612}","{'asian': 98.66192936897278, 'indian': 0.047165152500383556, 'black': 0.0020673325707321055, 'white': 0.06413967930711806, 'middle eastern': 0.0007272407401615055, 'latino hispanic': 1.2239684350788593}","{'angry': 3.1342418244095782e-09, 'disgust': 2.3171982559477724e-20, 'fear': 1.7449517376280817e-12, 'happy': 99.98816251754761, 'sad': 6.703235189142731e-08, 'surprise': 0.000151867004660744, 'neutral': 0.011687380174407735}",,
62,35,female,white,happy,23.769728648009423,54.68030909519018
62,35,"{'male': 0.031330177444033325, 'female': 99.96867179870605}","{'asian': 2.2547102945870336, 'indian': 3.2508613616741515, 'black': 0.3111425041343274, 'white': 46.389996790289686, 'middle eastern': 28.33231558396313, 'latino hispanic': 19.46096983319341}","{'angry': 0.6939217913895845, 'disgust': 0.006118776218499988, 'fear': 1.2574650347232819, 'happy': 85.38534641265869, 'sad': 1.2816128320991993, 'surprise': 0.047535361954942346, 'neutral': 11.32800504565239}",,
63,22,female,asian,neutral,13.038404810405298,74.66666666666667
63,22,"{'male': 39.683860540390015, 'female': 60.316139459609985}","{'asian': 53.53306531906128, 'indian': 6.676945835351944, 'black': 1.031874306499958, 'white': 4.37135212123394, 'middle eastern': 1.1162463575601578, 'latino hispanic': 33.27051103115082}","{'angry': 0.1738918828777969, 'disgust': 0.006411829235730693, 'fear': 0.41313557885587215, 'happy': 25.633257627487183, 'sad': 1.0588613338768482, 'surprise': 0.07690354250371456, 'neutral': 72.63753414154053}",,
64,27,male,asian,happy,8.06225774829855,42.924800000000005
64,27,"{'male': 52.62521505355835, 'female': 47.37477898597717}","{'asian': 73.18158149719238, 'indian': 2.4061810225248337, 'black': 0.22858537267893553, 'white': 2.0862502977252007, 'middle eastern': 0.3503045765683055, 'latino hispanic': 21.747097373008728}","{'angry': 5.03823111702717e-10, 'disgust': 5.53546883640322e-15, 'fear': 3.324288400108344e-05, 'happy': 99.99041557312012, 'sad': 5.011553949607617e-08, 'surprise': 0.004802013791049831, 'neutral': 0.004749446452478878}",,
65,32,male,white,fear,3.0,74.11242603550295
65,32,"{'male': 95.9364116191864, 'female': 4.063587263226509}","{'asian': 0.8370463736355305, 'indian': 0.4105239175260067, 'black': 0.23257152643054724, 'white': 81.50827288627625, 'middle eastern': 7.905049622058868, 'latino hispanic': 9.106538444757462}","{'angry': 5.93295283124462e-05, 'disgust': 4.264473702549759e-11, 'fear': 51.76290273666382, 'happy': 0.012073550169588998, 'sad': 48.22496175765991, 'surprise': 2.512087326350665e-10, 'neutral': 1.1775152408688427e-06}",,
66,40,male,white,fear,1.4142135623730951,87.69349845201239
66,40,"{'male': 93.65140199661255, 'female': 6.348592787981033}","{'asian': 3.9250723063859576, 'indian': 2.1344541821534415, 'black': 1.3671851949769025, 'white': 64.45335573514035, 'middle eastern': 15.363545374447659, 'latino hispanic': 12.756377428009817}","{'angry': 0.5216647405177355, 'disgust': 4.6441286372100876e-05, 'fear': 88.7743890285492, 'happy': 5.97291961312294, 'sad': 3.9982642978429794, 'surprise': 0.09566890657879412, 'neutral': 0.6370471324771643}",,
67,33,male,white,happy,25.298221281347036,39.89333333333333
67,33,"{'male': 94.26860809326172, 'female': 5.7313937693834305}","{'asian': 0.16201248693987572, 'indian': 0.2568273179921291, 'black': 0.10973066235475687, 'white': 88.20541956489319, 'middle eastern': 5.82824046352392, 'latino hispanic': 5.437772996756196}","{'angry': 0.00048526412683713716, 'disgust': 2.112114207978408e-15, 'fear': 0.06725009880028665, 'happy': 99.92204904556274, 'sad': 0.010047300747828558, 'surprise': 1.15055126368213e-22, 'neutral': 0.0001713903657218907}",,
68,30,female,white,happy,25.179356624028344,43.35162229899072
68,30,"{'male': 0.402089674025774, 'female': 99.59790706634521}","{'asian': 2.618023885338856e-06, 'indian': 7.465552618759909e-07, 'black': 4.075757994846738e-09, 'white': 99.70048073524467, 'middle eastern': 0.024161580980119887, 'latino hispanic': 0.27534851315933306}","{'angry': 1.493495404387632e-11, 'disgust': 4.012742942798413e-22, 'fear': 2.580908596190465e-14, 'happy': 99.99456405639648, 'sad': 2.7014503481415097e-09, 'surprise': 5.247000648908335e-13, 'neutral': 0.005435292769107036}",,
69,36,male,white,fear,8.94427190999916,77.07359813084112
69,36,"{'male': 94.61590051651001, 'female': 5.384094268083572}","{'asian': 0.5813076972995816, 'indian': 0.2921162347266814, 'black': 0.1717857303975958, 'white': 87.05050868097, 'middle eastern': 4.944363158605287, 'latino hispanic': 6.959920791382837}","{'angry': 0.010478676267666742, 'disgust': 3.586102748087683e-07, 'fear': 54.3795108795166, 'happy': 4.929101467132568, 'sad': 0.020063185365870595, 'surprise': 15.641927719116211, 'neutral': 25.018921494483948}",,
70,41,male,white,happy,10.63014581273465,70.1316
70,41,"{'male': 99.61339235305786, 'female': 0.3866147017106414}","{'asian': 2.0076915063782508e-05, 'indian': 5.557263449418315e-06, 'black': 6.235525984443768e-08, 'white': 99.90535378456116, 'middle eastern': 0.020858192874584347, 'latino hispanic': 0.07376815192401409}","{'angry': 4.5711434637496495e-09, 'disgust': 8.471771518166356e-23, 'fear': 6.065806745780833e-08, 'happy': 99.99992847442627, 'sad': 6.649255256639675e-11, 'surprise': 1.7928054774074553e-05, 'neutral': 5.833048817294184e-05}",,
71,25,female,black,happy,49.36598018878994,58.41074249605055
71,25,"{'male': 0.4188604187220335, 'female': 99.58114624023438}","{'asian': 0.014544375881087035, 'indian': 0.011483163689263165, 'black': 99.97262358665466, 'white': 1.482716260881034e-06, 'middle eastern': 1.7323701584359696e-06, 'latino hispanic': 0.0013484054761647712}","{'angry': 2.9116232401439276e-12, 'disgust': 1.609907808691584e-21, 'fear': 2.8681409096757465e-15, 'happy': 99.16086792945862, 'sad': 9.033333976671276e-10, 'surprise': 1.2617195466191333e-05, 'neutral': 0.8391213603317738}",,
72,34,female,white,happy,1.0,96.90420560747664
72,34,"{'male': 0.0002951155693153851, 'female': 99.99970197677612}","{'asian': 7.492766940231377e-05, 'indian': 0.00011636166163953021, 'black': 1.0887291956862555e-06, 'white': 99.30329322814941, 'middle eastern': 0.19823380280286074, 'latino hispanic': 0.498280581086874}","{'angry': 0.006900862986631261, 'disgust': 0.0017043197445776991, 'fear': 0.21162305298470818, 'happy': 99.63396792006876, 'sad': 0.07816541706661378, 'surprise': 0.00034834384163502907, 'neutral': 0.0672917674636969}",,
73,24,male,asian,happy,2.23606797749979,92.3481308411215
73,24,"{'male': 65.70578813552856, 'female': 34.2942088842392}","{'asian': 56.68221712112427, 'indian': 2.4105966091156006, 'black': 39.84912037849426, 'white': 0.010980444494634867, 'middle eastern': 0.001824990067689214, 'latino hispanic': 1.0452600196003914}","{'angry': 0.49048401415348053, 'disgust': 1.8846142779693764e-05, 'fear': 0.0003448003099038033, 'happy': 98.88792037963867, 'sad': 0.18019744893535972, 'surprise': 0.007880423072492704, 'neutral': 0.43315058574080467}",,
74,30,female,asian,neutral,46.01086828130937,59.71875
74,30,"{'male': 0.2603026805445552, 'female': 99.73969459533691}","{'asian': 61.75007224082947, 'indian': 2.776063233613968, 'black': 0.8130916394293308, 'white': 11.068084836006165, 'middle eastern': 1.7402933910489082, 'latino hispanic': 21.852393448352814}","{'angry': 7.23069349327621e-05, 'disgust': 2.022624794853346e-12, 'fear': 0.061737881416872906, 'happy': 28.168714424218468, 'sad': 0.001162375294693315, 'surprise': 0.0945736126559064, 'neutral': 71.67374154016275}",,
75,23,male,white,fear,6.0827625302982185,85.02083333333333
75,23,"{'male': 76.67456269264221, 'female': 23.325437307357788}","{'asian': 7.471633702516556, 'indian': 6.22074194252491, 'black': 1.1662159115076065, 'white': 39.22610580921173, 'middle eastern': 29.406344890594482, 'latino hispanic': 16.50896519422531}","{'angry': 0.017479955567978323, 'disgust': 7.031550341984882e-09, 'fear': 77.6368498802185, 'happy': 1.198642629596236e-07, 'sad': 22.314846515655518, 'surprise': 5.6771727940940764e-05, 'neutral': 0.030760921072214842}",,
76,32,female,white,neutral,103.07764064044152,31.11111111111111
76,32,"{'male': 0.01957719214260578, 'female': 99.98041987419128}","{'asian': 0.29187146574258804, 'indian': 0.027471486828289926, 'black': 0.001462244563299464, 'white': 94.39156651496887, 'middle eastern': 2.2996442392468452, 'latino hispanic': 2.9879869893193245}","{'angry': 3.9257310330867767, 'disgust': 0.009082374890567735, 'fear': 23.246674239635468, 'happy': 0.20627318881452084, 'sad': 20.189349353313446, 'surprise': 0.0651089008897543, 'neutral': 52.35778093338013}",,
77,32,male,white,happy,1.4142135623730951,98.00888888888889
77,32,"{'male': 86.2096905708313, 'female': 13.79031240940094}","{'asian': 0.012086195798327157, 'indian': 0.003527734168176564, 'black': 8.805212219961707e-05, 'white': 97.31149705511366, 'middle eastern': 1.0224752771883872, 'latino hispanic': 1.6503220319364034}","{'angry': 4.1297184487922214e-08, 'disgust': 1.1488161002339817e-14, 'fear': 8.732914877562331e-08, 'happy': 99.75002405047704, 'sad': 6.121542403309655e-05, 'surprise': 2.644096457235729e-06, 'neutral': 0.2499183472148594}",,
78,34,female,white,happy,9.219544457292887,76.5946261682243
78,34,"{'male': 0.021580039174295962, 'female': 99.97841715812683}","{'asian': 10.5785471890625, 'indian': 1.2062851846260052, 'black': 0.23634005827040175, 'white': 58.39615564300485, 'middle eastern': 11.819462397034455, 'latino hispanic': 17.76321146049636}","{'angry': 1.737490432952357e-06, 'disgust': 5.0121189485495125e-11, 'fear': 0.00021968063665280189, 'happy': 97.37446292486565, 'sad': 0.005383023338055698, 'surprise': 0.047840244892775705, 'neutral': 2.5720975963531494}",,
79,36,male,white,fear,39.56008088970497,77.24166666666666
79,36,"{'male': 89.6311104297638, 'female': 10.368892550468445}","{'asian': 19.113145768642426, 'indian': 0.7620837539434433, 'black': 3.2802753150463104, 'white': 61.53872609138489, 'middle eastern': 5.446935817599297, 'latino hispanic': 9.858836978673935}","{'angry': 0.7106178863714866, 'disgust': 0.0006649499878932715, 'fear': 73.70543323191602, 'happy': 11.70649002233088, 'sad': 3.253212392521643, 'surprise': 0.68547967250524, 'neutral': 9.938108768350409}",,
80,37,male,white,happy,33.734255586866006,30.52695336159903
80,37,"{'male': 99.14937019348145, 'female': 0.8506258018314838}","{'asian': 5.455140126287006e-05, 'indian': 0.0002807108330671326, 'black': 2.2641673425027875e-06, 'white': 99.2647647857666, 'middle eastern': 0.4295604769140482, 'latino hispanic': 0.305333873257041}","{'angry': 0.2831993158906698, 'disgust': 0.0001832761427067453, 'fear': 0.013436829613056034, 'happy': 94.94732022285461, 'sad': 0.22865526843816042, 'surprise': 0.04375747812446207, 'neutral': 4.483448714017868}",,
81,33,male,black,happy,100.2845950283492,42.86779741383568
81,33,"{'male': 99.41598176956177, 'female': 0.5840201862156391}","{'asian': 0.0004281882666525655, 'indian': 0.01933529389785492, 'black': 99.97841119637556, 'white': 3.924632586363005e-06, 'middle eastern': 1.184770752179371e-06, 'latino hispanic': 0.0018164614803423498}","{'angry': 3.060907828686426e-07, 'disgust': 2.251773406021898e-22, 'fear': 1.5609471962848347e-12, 'happy': 99.99932050713056, 'sad': 0.0006229041158391845, 'surprise': 1.2332287365835723e-09, 'neutral': 4.785036933586197e-05}",,
82,35,female,middle eastern,sad,6.708203932499369,37.17948717948718
82,35,"{'male': 11.918407678604126, 'female': 88.08159232139587}","{'asian': 2.0864497870206833, 'indian': 7.4280694127082825, 'black': 0.4364381544291973, 'white': 24.097393453121185, 'middle eastern': 40.74204862117767, 'latino hispanic': 25.209596753120422}","{'angry': 16.1840558052063, 'disgust': 4.3617092072963715, 'fear': 5.959341675043106, 'happy': 1.6397280618548393, 'sad': 53.18149924278259, 'surprise': 0.041029625572264194, 'neutral': 18.632636964321136}",,
83,36,female,latino hispanic,sad,61.00819617067858,69.40975609756097
83,36,"{'male': 0.5340512376278639, 'female': 99.46594834327698}","{'asian': 6.602790248726636, 'indian': 13.567727931467049, 'black': 3.0105016989113924, 'white': 21.563475914415825, 'middle eastern': 23.80458698327386, 'latino hispanic': 31.4509220660832}","{'angry': 5.9550721022529665, 'disgust': 0.00010916524584377253, 'fear': 0.3974268449799326, 'happy': 0.5015735813423146, 'sad': 92.82467322496612, 'surprise': 6.129902000547424e-05, 'neutral': 0.32108590989326896}",,
84,38,male,white,happy,35.0,49.36491410723581
84,38,"{'male': 99.67431426048279, 'female': 0.32569251488894224}","{'asian': 0.1119239954277873, 'indian': 0.4788902588188648, 'black': 1.3943945989012718, 'white': 79.37285304069519, 'middle eastern': 14.153668284416199, 'latino hispanic': 4.4882673770189285}","{'angry': 7.917275279760361, 'disgust': 0.0001729087671265006, 'fear': 1.2250835075974464, 'happy': 80.36375045776367, 'sad': 4.551348090171814, 'surprise': 0.07578350487165153, 'neutral': 5.866584926843643}",,
85,23,female,asian,happy,4.47213595499958,43.85163733570951
85,23,"{'male': 25.412020087242126, 'female': 74.58797693252563}","{'asian': 59.81648564338684, 'indian': 3.3108074218034744, 'black': 0.8398243226110935, 'white': 17.152155935764313, 'middle eastern': 2.5896189734339714, 'latino hispanic': 16.29111021757126}","{'angry': 0.0007861894587437859, 'disgust': 9.466681514512347e-06, 'fear': 0.011069537072629084, 'happy': 99.97719526154967, 'sad': 0.004327268000990294, 'surprise': 1.3856391349775061e-05, 'neutral': 0.0065991520682310055}",,
86,39,male,white,neutral,24.515301344262525,51.438979963570134
86,39,"{'male': 89.40316438674927, 'female': 10.596828907728195}","{'asian': 11.334215243552299, 'indian': 0.05721051611663209, 'black': 0.011137910896770102, 'white': 86.24796435261197, 'middle eastern': 1.1812043830806753, 'latino hispanic': 1.168266544548685}","{'angry': 0.011886541362407342, 'disgust': 3.596548052513075e-06, 'fear': 0.45776054394119453, 'happy': 9.039964194302058, 'sad': 5.637449099129546, 'surprise': 1.6799105191337445, 'neutral': 83.1730206998562}",,
87,28,male,asian,neutral,2.23606797749979,97.2645948601272
87,28,"{'male': 99.83301758766174, 'female': 0.16698248218744993}","{'asian': 99.99847412109375, 'indian': 0.00034794113616953837, 'black': 2.837250226428445e-09, 'white': 1.642803084678235e-05, 'middle eastern': 7.376277323320468e-11, 'latino hispanic': 0.0011601832738961093}","{'angry': 1.7758909612894058, 'disgust': 0.00020351428702269914, 'fear': 17.049580812454224, 'happy': 0.8125613443553448, 'sad': 7.350500673055649, 'surprise': 0.02394711773376912, 'neutral': 72.98731207847595}",,
88,27,male,asian,fear,7.280109889280519,93.02083333333333
88,27,"{'male': 98.11097383499146, 'female': 1.889030821621418}","{'asian': 38.331605593157484, 'indian': 9.487004963994618, 'black': 5.514002503633797, 'white': 16.605201852941732, 'middle eastern': 9.551000243544607, 'latino hispanic': 20.511191548251098}","{'angry': 1.099669057170265, 'disgust': 0.10127723173845032, 'fear': 89.15912042151446, 'happy': 0.00013021843454408494, 'sad': 9.425974258664338, 'surprise': 0.001240255676236491, 'neutral': 0.21258631980880263}",,
89,33,female,latino hispanic,happy,1.4142135623730951,57.61333333333334
89,33,"{'male': 37.6826673746109, 'female': 62.31732964515686}","{'asian': 16.221100091934204, 'indian': 17.524181306362152, 'black': 3.6049026995897293, 'white': 16.023540496826172, 'middle eastern': 13.622505962848663, 'latino hispanic': 33.00376534461975}","{'angry': 8.83646877891664e-08, 'disgust': 2.986525728394915e-13, 'fear': 3.1103124520370784e-07, 'happy': 99.87860321998596, 'sad': 7.93277550314997e-06, 'surprise': 7.614963237756456e-06, 'neutral': 0.1213884330354631}",,
90,35,male,middle eastern,happy,4.47213595499958,58.20422535211267
90,35,"{'male': 95.26598453521729, 'female': 4.734019190073013}","{'asian': 7.338135559781127, 'indian': 9.283279265966502, 'black': 1.059189871348158, 'white': 24.818348906237016, 'middle eastern': 36.86649061840885, 'latino hispanic': 20.63454888647212}","{'angry': 0.05285662482492626, 'disgust': 3.7835886246284645e-05, 'fear': 2.834073454141617, 'happy': 96.14856243133545, 'sad': 0.673173600807786, 'surprise': 0.0001133079535975412, 'neutral': 0.29118452221155167}",,
91,35,male,middle eastern,neutral,34.058772731852805,27.815306767868435
91,35,"{'male': 99.99992847442627, 'female': 7.601724405503774e-05}","{'asian': 0.9007949918982382, 'indian': 7.8735199793291075, 'black': 0.8090805744576797, 'white': 27.830572595034397, 'middle eastern': 35.50713571948622, 'latino hispanic': 27.07889837496867}","{'angry': 0.012316198996954351, 'disgust': 9.755923838857249e-14, 'fear': 0.13727296263488906, 'happy': 2.4536011308548075e-05, 'sad': 0.035868785153703994, 'surprise': 2.842830584962935e-07, 'neutral': 99.81451629486777}",,
92,29,female,asian,happy,60.20797289396147,47.918749999999996
92,29,"{'male': 0.01601724070496857, 'female': 99.98397827148438}","{'asian': 98.22287559509277, 'indian': 1.214080210775137, 'black': 0.00044488897401606664, 'white': 0.032441827352158725, 'middle eastern': 0.00022423541850002948, 'latino hispanic': 0.5299287382513285}","{'angry': 0.0022681384507450275, 'disgust': 0.0020313438653829508, 'fear': 0.024120885063894093, 'happy': 97.88678884506226, 'sad': 0.3672032384201884, 'surprise': 0.004354304473963566, 'neutral': 1.7132364213466644}",,
93,26,male,asian,neutral,5.099019513592785,72.12616822429906
93,26,"{'male': 88.26010823249817, 'female': 11.739885807037354}","{'asian': 99.98868703842163, 'indian': 0.0018230923160444945, 'black': 5.080628140419208e-08, 'white': 0.005364834942156449, 'middle eastern': 7.825031289598883e-07, 'latino hispanic': 0.004127929059905}","{'angry': 0.3283709129025444, 'disgust': 0.0017721884139207033, 'fear': 0.026431420461068098, 'happy': 3.1617853746670037, 'sad': 7.448530799325609, 'surprise': 0.0005624507378147036, 'neutral': 89.03254401295852}",,
94,27,male,asian,neutral,29.5296461204668,45.29890625
94,27,"{'male': 99.97850060462952, 'female': 0.02149563661077991}","{'asian': 99.96330738067627, 'indian': 0.0011302135135338176, 'black': 2.025741707711859e-05, 'white': 0.0010558032045082655, 'middle eastern': 1.879854778508161e-05, 'latino hispanic': 0.034468251396901906}","{'angry': 0.012967479415237904, 'disgust': 2.991555614340058e-09, 'fear': 0.03159747866448015, 'happy': 31.75666034221649, 'sad': 0.028415958513505757, 'surprise': 9.389747679233551, 'neutral': 58.78061056137085}",,
95,37,female,white,happy,18.35755975068582,56.49863640362452
95,37,"{'male': 14.389348030090332, 'female': 85.61065793037415}","{'asian': 0.9984895250791028, 'indian': 0.02983547051853511, 'black': 0.007474141320767854, 'white': 95.17719120843358, 'middle eastern': 1.0987266621724763, 'latino hispanic': 2.6882838197519674}","{'angry': 0.025331909891698076, 'disgust': 2.5874510558294243e-08, 'fear': 0.0038922206748237403, 'happy': 99.72118738637121, 'sad': 0.0018997448487395043, 'surprise': 0.0045044491431261505, 'neutral': 0.243177305789017}",,
96,41,male,white,neutral,36.40054944640259,55.30118332639591
96,41,"{'male': 99.4729220867157, 'female': 0.527078565210104}","{'asian': 3.176930546760559, 'indian': 5.042586475610733, 'black': 0.8002727292478085, 'white': 47.34950065612793, 'middle eastern': 23.836414515972137, 'latino hispanic': 19.794294238090515}","{'angry': 17.486196756362915, 'disgust': 0.004694958624895662, 'fear': 0.15843885485082865, 'happy': 24.550290405750275, 'sad': 0.45703137293457985, 'surprise': 0.13954058522358537, 'neutral': 57.20381140708923}",,
